"stk","yr","ets","totalSpwn","rec2","rec3","rec4","rec5","rec6"
"4",1952,0.016461,0.018645,0,8e-06,0.036992,0.006304,0
"4",1953,0.011721,0.013277,0,3e-06,0.070599,0.004977,0
"4",1954,0.009283,0.010515,0,0.000652,0.062971,0.003293,0
"4",1955,0.008255,0.00935,0,4.3e-05,0.092623,0.004289,0
"4",1956,0.006174,0.006994,0,0,0.027586,0.01016,0
"4",1957,0.010603,0.012011,0,0,0.041008,0.000958,0
"4",1958,0.013104,0.014843,0,4.3e-05,0.017945,0.000167,0
"4",1959,0.025819,0.029247,0,1.1e-05,0.056454,0.0054,0
"4",1960,0.006728,0.00762,0,4e-06,0.017278,0.000451,0
"4",1961,0.006576,0.007449,0,0,0.026835,0.001313,0
"4",1962,0.00555,0.006286,0,6e-06,0.018822,0.002499,0
"4",1963,0.019275,0.025141,0,2.8e-05,0.204973,0.009315,0
"4",1964,0.001324,0.0015,0,0,0.025416,0.002091,0
"4",1965,0.002128,0.002659,0,5e-05,0.01677,0.001029,0
"4",1966,0.002092,0.00247,0,0,0.021196,0.001053,0
"4",1967,0.027981,0.031695,0,0.000124,0.193857,0.012513,0
"4",1968,0.003419,0.003611,0,0,0.037393,0.00615,0
"4",1969,0.003872,0.003872,0,0,0.016003,0.001208,0
"4",1970,0.000874,0.001305,0,0.000371,0.015826,0,0
"4",1971,0.019965,0.025497,0,0,0.124161,0.000346,0
"4",1972,0.003654,0.004138,0,0,0.01686,0.000111,0
"4",1973,0.004024,0.004558,0,0,0.010538,0.000124,0
"4",1974,0.00185,0.00185,0,0,0.015702,0.001729,0
"4",1975,0.026219,0.0297,0,0.000122,0.121742,0.000634,0
"4",1976,0.002037,0.00225,0,0,0.007112,0,0
"4",1977,0.002207,0.0025,0,0,0.005875,0.009521,0
"4",1978,0.002773,0.003141,0,0,0.039903,0.000724,0
"4",1979,0.030898,0.035,0,0,0.015714,0.01427,0
"4",1980,0.002639,0.002894,0,0,0.039381,0.005789,0
"4",1981,0.001032,0.00117,0,0,0.014724,0.001808,0
"4",1982,0.001647,0.001647,0,0,0.003066,0.002211,0
"4",1983,0.005806,0.006451,0,1.7e-05,0.036597,0.001535,0
"4",1984,0.009563,0.010461,0,1.2e-05,0.044712,0.005879,0
"4",1985,0.005845,0.006395,0,0,0.016449,0.002728,0
"4",1986,0.002851,0.003118,0,0,0.020562,0.000636,0
"4",1987,0.011071,0.011071,0,0.000132,0.018171,0.004289,0
"4",1988,0.012464,0.01278,0,0,0.011669,0.001381,0
"4",1989,0.002534,0.002534,0,0,0.004945,0.007897,0
"4",1990,0.007513,0.00786,0,0,0.018847,0.012283,0
"4",1991,0.004919,0.004919,0,0.000114,0.047542,0.001083,0
"4",1992,0.00256,0.00256,0,1.4e-05,0.010556,0.002313,0
"4",1993,0.001184,0.001184,0,0,0.016961,0.003506,0
"4",1994,0.00438,0.00438,0,0,0.006743,0.004106,0
"4",1995,0.027558,0.034417,0,4e-05,0.025092,0.002259,0
"4",1996,0.008148,0.008176,0,0,0.020695,0.006081,0
"4",1997,0.004755,0.004811,0,0,0.001335,0.003689,0
"4",1998,0.004751,0.004751,0,0,0.011272,0.005729,0
"4",1999,0.008238,0.008238,0,0,0.019734,0,0
"4",2000,0.01248,0.01344,0,0,0.023887,0.001396,0
"4",2001,0.005504,0.005842,0,0,0.004433,0.002392,0
"4",2002,0.008433,0.00877,0,0,0.007279,0.000395,0
"4",2003,0.006076,0.006752,0,0,0.003702,9e-05,0
"4",2004,0.000916,0.000916,0,0,0.003008,0.00308248,0
"4",2005,0.00173,0.00173,0,0,0.001876292,0.000382325,0
"4",2006,0.001432,0.001554,0,0,0.014783217,0.002639654,0
"4",2007,0.002133,0.002173,0,0,0.008358904,1.95e-05,0
"4",2008,0.000774,0.001005,0,0,0.00023418,0.000547969,0
"4",2009,0.001686,0.001814,0,0,0.004968249,0.001241236,0
"4",2010,0.008189,0.008439,0,2.3e-05,0.023583475,0.003044102,0
"4",2011,0.003991,0.004101,0,0,0.005197248,0.000961,0
"4",2012,5.9e-05,5.9e-05,NA,NA,NA,NA,NA
"4",2013,0.003225,0.003257,NA,NA,NA,NA,NA
"4",2014,0.011419,0.012064,NA,NA,NA,NA,NA
"4",2015,0.00346,0.003838,NA,NA,NA,NA,NA
"5",1948,0.010359,0.010359,0,0,0.062653,0.000684,0
"5",1949,0.005484,0.006113,0,0,0.036748,0.002878,0
"5",1950,0.003597,0.006404,0,1.7e-05,0.039549,0.00599,0
"5",1951,0.006769,0.008544,0,8e-06,0.034636,0.013009,0
"5",1952,0.010353,0.015617,0,5e-06,0.046167,0.00501,0
"5",1953,0.006259,0.007904,0,0,0.030285,0.001839,0
"5",1954,0.009918,0.009988,0,0.000231,0.038964,0.011293,0
"5",1955,0.004657,0.005079,0,7e-06,0.052497,0.00786,0
"5",1956,0.008476,0.009037,0,0,0.017335,0.008029,0
"5",1957,0.006813,0.00686,0,7.2e-05,0.018932,0.002011,0
"5",1958,0.010112,0.010214,0,2.3e-05,0.022591,0.000512,0
"5",1959,0.009825,0.01021,0,0,0.020417,0.003167,0
"5",1960,0.004389,0.005513,0,6.4e-05,0.014715,0.002049,0
"5",1961,0.005477,0.007293,0,3.2e-05,0.022139,0.002154,0
"5",1962,0.007213,0.007613,0,0,0.037568,0.002981,0
"5",1963,0.004932,0.008683,0,1.8e-05,0.00909,0.000265,0
"5",1964,0.004959,0.005177,0,8.1e-05,0.040283,0.008228,0
"5",1965,0.004327,0.006624,0,7.3e-05,0.018867,0.001686,0
"5",1966,0.005492,0.006244,0,0.00032,0.020483,0.002736,0
"5",1967,0.00064,0.001279,0,3.7e-05,0.008226,0.001395,0
"5",1968,0.007507,0.008089,0,9.8e-05,0.100888,0.005411,0
"5",1969,0.004852,0.005537,0,0.000381,0.010279,0.00371,0
"5",1970,0.002206,0.004462,0,3.7e-05,0.0083,0.000523,0
"5",1971,0.000422,0.000801,0,3.3e-05,0.00957,0.002116,0
"5",1972,0.007918,0.011048,0,8.7e-05,0.056973,0.000761,0
"5",1973,0.002425,0.002714,0,2.2e-05,0.001616,0.007723,0
"5",1974,0.002343,0.002383,0,0.000206,0.011541,0.000476,0
"5",1975,0.002541,0.002609,0,7e-06,0.005632,0.000797,0
"5",1976,0.008628,0.008665,0,5.6e-05,0.018539,0.001331,0
"5",1977,0.00036,0.000617,0,0,0.002728,0.003189,0
"5",1978,0.002493,0.002493,0,0.000253,0.011888,0.006562,0
"5",1979,0.001473,0.001758,0,0,0.001183,0.001856,0
"5",1980,0.005119,0.005418,0,0.000112,0.047827,0.003784,0
"5",1981,0.000639,0.000815,0,2.9e-05,0.007366,0.001244,0
"5",1982,0.002992,0.002992,0,0,0.002509,0.001233,0
"5",1983,0.00278,0.00278,0,3.8e-05,0.002855,0.001196,0
"5",1984,0.014407,0.019086,0,0.000325,0.032692,0.014038,0
"5",1985,0.003264,0.003638,0,7e-06,0.00283,0.001591,0
"5",1986,0.002042,0.002095,0,0,0.002902,0.000111,0
"5",1987,0.001388,0.001436,0,0,0.001399,0.002421,0
"5",1988,0.019013,0.019851,0,0,0.041783,0.008304,0
"5",1989,0.001635,0.001647,0,7e-06,0.007357,0.003935,0
"5",1990,0.00063,0.00063,0,0,0.00161,0.000934,0
"5",1991,0.000464,0.000464,0,0,0.000908,0.000553,0
"5",1992,0.008224,0.008236,0,6e-06,0.065321,0.002024,0
"5",1993,0.005037,0.005047,0,2.4e-05,0.022386,0.010727,0
"5",1994,0.001642,0.001712,0,0,0.004738,0.022745,0
"5",1995,0.001021,0.00104,0,4.1e-05,0.022745,0.004484,0
"5",1996,0.039613,0.046592,0,0,0.089315,0.022684,0
"5",1997,0.005025,0.006093,0,0,0.025983,0.025281,0
"5",1998,0.006746,0.007198,0,8e-06,0.004905,0.011325,0
"5",1999,0.006676,0.006979,0,9.2e-05,0.026426,0.034631,0
"5",2000,0.057397,0.066292,0,5.3e-05,0.107671,0.007672,0
"5",2001,0.030014,0.032498,0,0,0.079275,0.016425,0
"5",2002,0.017756,0.018369,0,4.5e-05,0.021369,0.021419,0
"5",2003,0.009458,0.01004,0,0,0.002439,0.00593,0
"5",2004,0.00558,0.005611,0,4e-06,0.039136,0.008848711,0
"5",2005,0.0264,0.026456,0,0,0.006441341,0.00245384,0
"5",2006,0.005977,0.006073,0,0,0.00718197,0.00965152,0
"5",2007,0.013813,0.014353,0,0,0.006256848,0.004426859,0
"5",2008,0.007285,0.010406,0,2e-06,0.014789734,0.003640755,0
"5",2009,0.011098,0.011464,0,5e-06,0.019972142,0.01521795,0
"5",2010,0.004608,0.005119,0,2.6e-05,0.038268668,0.005849682,0
"5",2011,0.008055,0.009241,0,2.4e-05,0.017945634,0.004859,0
"5",2012,0.003218,0.010003,NA,NA,NA,NA,NA
"5",2013,0.015834,0.016368,NA,NA,NA,NA,NA
"5",2014,0.016656,0.017078,NA,NA,NA,NA,NA
"5",2015,0.01559,0.016054,NA,NA,NA,NA,NA
"6",1948,9.6e-05,1e-04,0,0,0.000618,0,0
"6",1949,0.029124,0.030664,0,0.022455,0.463409,0,0
"6",1950,0.000379,0.000398,0,3.4e-05,0.002014,0,0
"6",1951,2e-05,4.9e-05,0,0,0.000413,0,0
"6",1952,0.000102,0.000184,0,0,0.000562,0,0
"6",1953,0.08317,0.110919,0,0.005902,0.604123,0.00022,0
"6",1954,0.000291,0.000299,0,0,0.010692,0,0
"6",1955,5.91e-05,6.3e-05,0,0,0.00018,0,0
"6",1956,7.7e-05,8.1e-05,0,1.8e-05,0.001115,0,0
"6",1957,0.209784,0.223667,0,0.008359,0.98958,0.000144,0
"6",1958,0.001834,0.001863,0,2.7e-05,0.003362,2.3e-05,0
"6",1959,6.28e-05,6.5e-05,0,0,0.000165,0,0
"6",1960,0.000219,0.000292,0,6e-06,0.001469,0,0
"6",1961,0.11507,0.302554,0,0.044481,1.195807,0.000509,0
"6",1962,0.000991,0.001078,0,3e-05,0.007257,0,0
"6",1963,7.06e-05,8.3e-05,0,0,0.000956,0,0
"6",1964,0.000358,0.000392,0,0,0.002812,0,0
"6",1965,0.194338,0.364704,0,0.014161,1.652107,0.000821,0
"6",1966,0.001603,0.001753,0,2.8e-05,0.007038,0.000396,0
"6",1967,4.76e-05,0.000119,0,1.1e-05,0.00175,0,0
"6",1968,0.000665,0.000699,0,0,0.000428,0,0
"6",1969,0.131074,0.273129,0,0.006413,1.626582,0.007768,0
"6",1970,0.000585,0.001368,0,0,0.020339,0,0
"6",1971,2.58e-05,0.000171,0,0,0.000747,0,0
"6",1972,7.19e-05,0.000111,0,9e-06,0.000856,0,0
"6",1973,0.203768,0.278061,0,0.005114,2.326864,0.003929,0
"6",1974,0.004415,0.004459,0,2.1e-05,0.029304,0.00157,0
"6",1975,0.000193,0.000193,0,0,0.001865,0,0
"6",1976,0.000305,0.000305,0,0,0.001233,0,0
"6",1977,0.30968,0.516199,0,0.008446,3.810786,0.054029,0
"6",1978,0.008476,0.008614,0,0.000142,0.186073,0.010473,0
"6",1979,0.000454,0.000511,0,0,0.002103,0.003908,0
"6",1980,0.000196,0.000308,0,0,0.002446,0,0
"6",1981,0.618483,0.748621,0,0.019608,9.553856,0.213188,0
"6",1982,0.038857,0.039841,0,0,0.499074,0.056312,0
"6",1983,0.001627,0.002155,0,3.3e-05,0.031515,0.008864,0
"6",1984,0.000852,0.000914,0,8.5e-05,0.006868,0,0
"6",1985,1.277377,1.349263,0,0.028135,12.137664,0.334171,0
"6",1986,0.169407,0.181467,0,4.1e-05,2.364628,0.168115,0
"6",1987,0.017835,0.020546,0,1.1e-05,0.119437,0.057144,0
"6",1988,0.006108,0.006832,0,0,0.026342,0,0
"6",1989,1.838399,1.870672,0,0.010417,10.339444,0.280053,0
"6",1990,0.481278,0.487644,0,0.000585,2.946813,0.336236,0
"6",1991,0.045324,0.046259,0,2.6e-05,0.100196,0.050671,0
"6",1992,0.005862,0.005862,0,1e-06,0.029213,0,0
"6",1993,2.557017,2.620454,0,0.001642,6.446036,0.398551,0
"6",1994,0.65167,0.659499,0,0.000248,2.263471,0.212902,0
"6",1995,0.210237,0.216109,0,0,0.119078,0.048228,0
"6",1996,0.039378,0.041187,0,0,0.067906,0.019609,0
"6",1997,1.658898,1.858652,0,7.9e-05,4.358762,0.318446,0
"6",1998,1.043457,1.179252,0,5.6e-05,4.467804,0.272015,0
"6",1999,0.174234,0.18936,0,0,0.581976,0.22861,0
"6",2000,0.062846,0.063703,0,0,0.038143,0.015667,0
"6",2001,3.205043,3.51092,0,4.2e-05,3.576455,0.115416,0
"6",2002,2.857293,3.062151,0,3.8e-05,0.603583,0.036207,0
"6",2003,0.276199,0.27899,0,0,0.082424,0.060604,0
"6",2004,0.01017,0.010222,0,0,0.006545,0.005986006,0
"6",2005,1.44329,1.447381,0,0,0.19805493,0.008051135,0
"6",2006,0.160045,0.169127,0,5.58e-05,0.600702732,0.04795137,0
"6",2007,0.069876,0.074715,0,2.1e-05,0.073106843,0.003424802,0
"6",2008,0.004216,0.007091,0,0,0.003845035,0.006324999,0
"6",2009,0.148142,0.1494,0,1.9e-05,0.286898579,0.021465336,0
"6",2010,0.235148,0.246565,0,0.002958,2.395466731,0.030969297,0
"6",2011,0.03133,0.045433,0,3.07e-05,0.036032515,0.00677,0
"6",2012,0.000198,0.000605,NA,NA,NA,NA,NA
"6",2013,0.172695,0.176656,NA,NA,NA,NA,NA
"6",2014,0.817922,0.832594,NA,NA,NA,NA,NA
"6",2015,0.0436,0.0456783,NA,NA,NA,NA,NA
"7",1948,0.622337,0.670622,0,0.032,1.643062,0.011182,0
"7",1949,0.056267,0.058247,0,0.003732,0.560635,0.010368,0
"7",1950,0.015141,0.017308,0,0.001489,0.183278,0.004705,0
"7",1951,0.099133,0.100116,0,0.003925,0.644911,0.020763,0
"7",1952,0.434113,0.485585,0,0.018732,1.763929,0.035975,0
"7",1953,0.173398,0.200691,0,0.001172,0.514554,0.014004,0
"7",1954,0.033369,0.034296,0,0.012234,0.632132,0.004415,0
"7",1955,0.114018,0.121167,0,0.032418,1.407963,0.031011,0
"7",1956,0.617148,0.646906,0,0.013905,2.379854,0.016684,0
"7",1957,0.137827,0.138464,0,7.6e-05,0.117362,0.003149,0
"7",1958,0.119983,0.120104,0,0.004055,0.27832,0.013613,0
"7",1959,0.462227,0.46306,0,0.023792,2.080497,0.018659,0
"7",1960,0.422281,0.426546,0,0.005472,0.958877,0.00598,0
"7",1961,0.02493,0.039101,0,0.000256,0.052713,0.011583,0
"7",1962,0.066133,0.077713,0,0.010657,0.960609,0.013582,0
"7",1963,0.105115,0.998231,0,0.037579,1.112861,0.004045,0
"7",1964,0.233125,0.238272,0,0.007252,1.818921,0.05581,0
"7",1965,0.031918,0.035335,0,0.001787,0.138555,0.00236,0
"7",1966,0.196539,0.209619,0,0.026456,0.744469,0.027636,0
"7",1967,0.153941,0.174715,0,0.028734,1.933329,0.023351,0
"7",1968,0.31288,0.413862,0,0.046952,2.349375,0.021925,0
"7",1969,0.042662,0.070902,0,0.004126,0.369954,0.015839,0
"7",1970,0.095882,0.135388,0,0.016775,0.630046,0.001084,0
"7",1971,0.153756,0.168396,0,0.058786,0.740253,0,0
"7",1972,0.555361,0.56265,0,0.042709,1.947465,0.034424,0
"7",1973,0.054489,0.055675,0,0.008835,0.200775,0.006807,0
"7",1974,0.106658,0.110026,0,0.026487,0.641497,0.004312,0
"7",1975,0.216337,0.244631,0,0.022821,1.389008,0.007375,0
"7",1976,0.378066,0.38439,0,0.008457,1.650944,0.025168,0
"7",1977,0.035086,0.05133,0,0.003346,0.190527,0.002743,0
"7",1978,0.146147,0.146842,0,0.008616,1.169034,0.077743,0
"7",1979,0.227928,0.258391,0,0.009358,1.615466,0.072206,0
"7",1980,0.462572,0.497759,0,0.012504,3.920494,0.473961,0
"7",1981,0.032362,0.03454,0,0.001722,0.180656,0.004547,0
"7",1982,0.241916,0.249578,0,0.052424,1.355953,0.131741,0
"7",1983,0.362093,0.382833,0,0.045476,1.71733,0.036418,0
"7",1984,0.560392,0.580179,0,0.011108,0.500714,0.00289,0
"7",1985,0.071274,0.071975,0,0.00097,0.366037,0.1844,0
"7",1986,0.276193,0.293804,0,0.047835,4.413216,0.279555,0
"7",1987,0.401728,0.421015,0,0.011552,4.032356,0.316979,0
"7",1988,0.356008,0.363389,0,0.002697,2.979547,0.157913,0
"7",1989,0.062246,0.063268,0,0.011841,3.015024,0.086942,0
"7",1990,0.807859,0.825837,0,0.013262,2.412516,0.178745,0
"7",1991,1.004286,1.037737,0,0.004495,1.126703,0.128342,0
"7",1992,0.510065,0.511267,0,0.003754,1.773513,0.078754,0
"7",1993,0.551475,0.555226,0,0.018173,3.380892,0.548667,0
"7",1994,0.436491,0.450745,0,0.010606,1.331935,0.072717,0
"7",1995,0.507915,0.544364,0,0.002778,1.045307,0.179013,0
"7",1996,0.923575,0.974846,0,0.000359,1.175834,0.159331,0
"7",1997,0.901643,0.985827,0,0.000222,0.663879,0.204615,0
"7",1998,0.803336,0.87901,0,0.001084,0.423716,0.073801,0
"7",1999,0.857098,0.891567,0,0.002228,1.44998,0.109275,0
"7",2000,0.731788,0.758941,0,0.003918,0.42496,0.027152,0
"7",2001,0.657006,0.668671,0,0.000176,1.001606,0.089122,0
"7",2002,0.381791,0.382753,0,0.004514,1.119367,0.106118,0
"7",2003,0.606449,0.608321,0,0.000557,0.321849,0.029357,0
"7",2004,0.090263,0.091909,0,0.000854,0.388845,0.033231053,0
"7",2005,0.535467,0.535967,0,0.00072,0.262014068,0.0380082,0
"7",2006,0.456669,0.468947,0,0.004234551,4.459628756,0.339677843,0
"7",2007,0.299216,0.305853,0,0.002369218,1.05734306,0.015920844,0
"7",2008,0.131447,0.249863,0,0.001830392,0.466387067,0.04465155,0
"7",2009,0.212488,0.213379,0,0.001081,1.621556291,0.173906447,0
"7",2010,2.124215,2.459946,0,0.036811643,2.478166869,0.078991769,0
"7",2011,0.747985,0.916643,0,0.0021735,0.786936864,0.083108,0
"7",2012,0.164071,0.245522,NA,NA,NA,NA,NA
"7",2013,1.183946,1.197733,NA,NA,NA,NA,NA
"7",2014,1.020713,1.025587,NA,NA,NA,NA,NA
"7",2015,0.65358,0.6606,NA,NA,NA,NA,NA
"9",1948,0.010356,0.010356,0,0,0.022876,0.005454,0
"9",1949,0.003175,0.003606,0,0.005415,0.021384,0,0
"9",1950,1.203508,1.271431,0,0.594356,9.303676,0.012645,0
"9",1951,0.137595,0.143498,0,0.00729,0.519779,0.002251,0
"9",1952,0.007101,0.007317,0,0.001481,0.01432,0.002131,0
"9",1953,0.003273,0.003473,0,0.001456,0.029571,0,0
"9",1954,1.814358,2.026754,0,0.71472,15.095741,0.01206,0
"9",1955,0.063313,0.063859,0,0.011116,0.853267,0.000609,0
"9",1956,0.003173,0.003321,0,0.000555,0.006961,0.000458,0
"9",1957,0.002605,0.002809,0,1.6e-05,0.002206,0,0
"9",1958,2.229811,2.294736,0,0.123575,2.076776,0.004097,0
"9",1959,0.134516,0.134826,0,0.007679,0.374501,0.000106,0
"9",1960,0.00185,0.001907,0,0.000201,0.002333,0,0
"9",1961,0.001094,0.00115,0,0.000204,0.006996,0,0
"9",1962,1.120186,1.144569,0,0.090241,2.74025,0.010891,0
"9",1963,0.157158,0.158468,0,0.078928,3.047429,0.003663,0
"9",1964,0.000601,0.000604,0,0.002346,0.017103,0.000177,0
"9",1965,0.002058,0.002087,0,0.000496,0.024312,0,0
"9",1966,1.1971,1.28218,0,0.096198,3.914887,0.022138,0
"9",1967,0.73764,0.844954,0,0.065955,3.108302,0.008076,0
"9",1968,0.003477,0.003686,0,0.000222,0.020709,7.4e-05,0
"9",1969,0.005749,0.005985,0,0.001625,0.027967,0,0
"9",1970,1.406785,1.528862,0,0.173639,5.373956,0.002667,0
"9",1971,0.28889,0.290192,0,0.021467,0.680311,0.000128,0
"9",1972,0.004184,0.004192,0,0.004098,0.038342,0.002065,0
"9",1973,0.00378,0.003808,0,0.003817,0.064051,0,0
"9",1974,1.088787,1.150772,0,0.14521,6.888446,0.00975,0
"9",1975,0.163005,0.167365,0,0.003181,1.022005,0.001078,0
"9",1976,0.00478,0.00478,0,0.000578,0.013049,0,0
"9",1977,0.01236,0.01251,0,0.00062,0.093025,0,0
"9",1978,1.887349,1.897353,0,0.119355,9.358872,0.115757,0
"9",1979,0.293155,0.299403,0,0.007343,1.475536,0.015681,0
"9",1980,0.0025,0.0025,0,0.001513,0.02135,0.000444,0
"9",1981,0.010204,0.010293,0,4e-06,0.009466,0,0
"9",1982,3.010136,3.060235,0,0.079877,9.206624,0.105481,0
"9",1983,0.21068,0.211365,0,0.017088,1.94757,0.016259,0
"9",1984,0.004335,0.004335,0,0.000103,0.032672,0.000399,0
"9",1985,0.001484,0.001484,0,6.1e-05,0.004319,0,0
"9",1986,2.317568,2.34523,0,0.067599,10.620066,0.1944,0
"9",1987,0.607337,0.617325,0,0.008518,3.84021,0.055204,0
"9",1988,0.005007,0.005007,0,1e-06,0.006611,0.001608,0
"9",1989,0.00057,0.00057,0,0.000277,0.012858,0,0
"9",1990,3.675003,3.717673,0,0.019675,7.602634,0.125559,0
"9",1991,1.24299,1.255791,0,0.00077,0.845854,0.019352,0
"9",1992,0.012716,0.012996,0,0,0.011466,0.008443,0
"9",1993,0.001313,0.001367,0,2.3e-05,0.015343,0,0
"9",1994,1.362408,1.370677,0,0.000634,2.589723,0.017569,0
"9",1995,0.411572,0.428875,0,0.000475,0.750905,0.020211,0
"9",1996,0.011392,0.012466,0,0,0.03174,0.029362,0
"9",1997,0.000985,0.001072,0,0,0.033707,0.000722,0
"9",1998,1.322371,1.389271,0,0.020892,7.141837,0.020407,0
"9",1999,0.256987,0.34354,0,0.000111,0.67751,0.021292,0
"9",2000,0.00046,0.000855,0,0,0.001388,0,0
"9",2001,0.003921,0.004858,0,8.8e-05,0.006455,0.001243,0
"9",2002,5.340236,5.532263,0,0.042234,7.387191,0.053848,0
"9",2003,0.364114,0.381278,0,1.2e-05,0.120226,0.012198,0
"9",2004,0.002994,0.002994,0,0,0,0.001934881,0
"9",2005,0.020855,0.021113,0,0,0.032714111,0,0
"9",2006,2.222933,1.43832,0,0.045470145,17.33414011,0.159426724,0
"9",2007,0.056881,0.061043,0,5.8e-05,0.208354006,0.002004834,0
"9",2008,0.000164,0.000164,0,0,0,0.009167992,0
"9",2009,0.031916,0.032481,0,0,0.378537736,0,0
"9",2010,5.52863,7.519018,0,0.041205689,8.549218512,0.010668372,0
"9",2011,0.090842,0.165695,0,8.9e-05,0.01920554,0,0
"9",2012,1.2e-05,1.2e-05,NA,NA,NA,NA,NA
"9",2013,0.148777,0.152981,NA,NA,NA,NA,NA
"9",2014,2.112414,2.208068,NA,NA,NA,NA,NA
"9",2015,0.0063758,0.009688,NA,NA,NA,NA,NA
"815",1980,0.008134,0.008416,0,1e-05,0.046659,0.007711,0
"815",1981,0.028357,0.030311,0,7.1e-05,0.051564,0,0
"815",1982,0.067365,0.06798,0,0.002929,0.596144,0.018949,0
"815",1983,0.029754,0.03007,0,0.003003,0.263543,0.007812,0
"815",1984,0.017569,0.017581,0,0.000186,0.038356,1e-04,0
"815",1985,0.0089,0.009005,0,0.001803,0.074559,0.011226,0
"815",1986,0.15097,0.15279,0,0.001132,1.062625,0.01747,0
"815",1987,0.081758,0.086404,0,0.000363,0.436734,0.035567,0
"815",1988,0.017496,0.017841,0,0,0.012347,0.001816,0
"815",1989,0.012743,0.012743,0,0.000646,0.034959,0,0
"815",1990,0.348682,0.355429,0,0.000401,0.583432,0.011151,0
"815",1991,0.136725,0.138207,0,1e-05,0.106347,0.014783,0
"815",1992,0.007876,0.007898,0,1e-06,0.017232,0.003127,0
"815",1993,0.0183,0.018478,0,5.9e-05,0.018078,0.002465,0
"815",1994,0.131126,0.137218,0,0.000196,0.351873,0.004929,0
"815",1995,0.062476,0.063518,0,2.8e-05,0.076563,0.003625,0
"815",1996,0.024762,0.026263,0,0,0.036395,0.007223,0
"815",1997,0.004634,0.005339,0,4e-06,0.004193,0,0
"815",1998,0.066717,0.070029,0,0.00033,0.401811,0.005953,0
"815",1999,0.022291,0.022988,0,3.2e-05,0.121625,0.038697,0
"815",2000,0.028449,0.02923,0,2e-06,0.099049,0.001724,0
"815",2001,0.009031,0.009341,0,0,0.031866,0.0042,0
"815",2002,0.211578,0.214677,0,0.001859,1.172969,0.024887,0
"815",2003,0.036367,0.036434,0,0,0.012511,0.001246,0
"815",2004,0.002087,0.002106,0,2e-06,0.010435,0.000394319,0
"815",2005,0.007734,0.007753,0,0,0.013581865,0,0
"815",2006,0.23106,0.25214,0,0.001649,2.083475365,0.044354244,0
"815",2007,0.017445,0.018251,0,0,0.066785683,0.001232377,0
"815",2008,0.000893,0.002004,0,0,0.006953507,0.000795994,0
"815",2009,0.009759,0.009836,0,4e-06,0.088374715,0.006065204,0
"815",2010,0.974663,1.074501,0,0.001660694,0.707046166,0.010415801,0
"815",2011,0.037821,0.050263,0,4.5e-05,0.024787,0.001711,0
"815",2012,0.001596,0.002827,NA,NA,NA,NA,NA
"815",2013,0.044225,0.046461,NA,NA,NA,NA,NA
"815",2014,0.231785,0.249102,NA,NA,NA,NA,NA
"815",2015,0.01417,0.014511,NA,NA,NA,NA,NA
