stk,stkName,yr,cyc,marCatch,marER,frfnCatch,frfnER,totCatch,totER,totRun
5,Raft,1981,1,3127.00,0.77,117.00,0.03,3244.00,0.80,4059.00
5,Raft,1982,2,11121.00,0.74,964.00,0.06,12085.00,0.80,15077.00
5,Raft,1983,3,5623.00,0.64,411.00,0.05,6034.00,0.68,8814.00
5,Raft,1984,0,26673.00,0.54,3620.00,0.07,30293.00,0.61,49379.00
5,Raft,1985,1,6895.00,0.62,617.00,0.06,7512.00,0.67,11150.00
5,Raft,1986,2,831.00,0.22,828.00,0.22,1659.00,0.44,3754.00
5,Raft,1987,3,1828.00,0.44,853.00,0.21,2681.00,0.65,4117.00
5,Raft,1988,0,13574.00,0.38,1974.00,0.06,15548.00,0.44,35399.00
5,Raft,1989,1,14120.00,0.84,1100.00,0.07,15220.00,0.90,16867.00
5,Raft,1990,2,3011.00,0.65,964.00,0.21,3975.00,0.86,4605.00
5,Raft,1991,3,786.00,0.52,259.00,0.17,1045.00,0.69,1509.00
5,Raft,1992,0,7301.00,0.17,22598.00,0.51,29899.00,0.68,44203.00
5,Raft,1993,1,10271.00,0.65,431.00,0.03,10702.00,0.68,15749.00
5,Raft,1994,2,683.00,0.12,610.00,0.10,1293.00,0.22,5856.00
5,Raft,1995,3,332.00,0.19,395.00,0.22,727.00,0.41,1771.00
5,Raft,1996,0,9344.00,0.14,9938.00,0.15,19282.00,0.29,65874.00
5,Raft,1997,1,16790.00,0.69,3129.00,0.13,19919.00,0.82,24409.00
5,Raft,1998,2,849.00,0.05,2128.00,0.14,2977.00,0.19,15531.00
5,Raft,1999,3,2145.00,0.05,7795.00,0.16,9940.00,0.21,47468.00
5,Raft,2000,0,14255.00,0.15,13117.00,0.14,27507.00,0.29,93799.00
5,Raft,2001,1,2125.00,0.04,12788.00,0.26,15807.00,0.32,48667.00
5,Raft,2002,2,6376.00,0.21,4612.00,0.15,11816.00,0.39,30185.00
5,Raft,2003,3,12841.38,0.34,5205.60,0.14,18881.27,0.50,37751.29
5,Raft,2004,0,59298.87,0.41,22244.44,0.16,83457.84,0.58,142920.01
5,Raft,2005,1,9966.49,0.11,9911.05,0.11,20329.80,0.23,87311.72
5,Raft,2006,2,9333.70,0.25,3704.54,0.10,13660.34,0.37,37398.36
5,Raft,2007,3,6608.77,0.26,1883.72,0.07,8492.49,0.34,25245.76
5,Raft,2008,0,3961.48,0.08,10586.07,0.23,14884.67,0.32,46702.92
5,Raft,2009,1,1051.46,0.07,391.91,0.02,1465.14,0.09,15795.14
5,Raft,2010,2,3356.91,0.34,772.09,0.08,4243.22,0.42,9994.91
5,Raft,2011,3,2754.24,0.17,2469.88,0.16,5663.83,0.36,15931.61
6,Quesnel,1952,0,848.00,0.75,100.00,0.09,948.00,0.84,1132.00
6,Quesnel,1953,1,346132.00,0.75,6180.00,0.01,352312.00,0.76,463229.00
6,Quesnel,1954,2,1672.00,0.83,43.00,0.02,1715.00,0.85,2014.00
6,Quesnel,1955,3,338.00,0.82,12.00,0.03,350.00,0.85,413.00
6,Quesnel,1956,0,460.00,0.82,21.00,0.04,481.00,0.86,562.00
6,Quesnel,1957,1,372112.00,0.62,8344.00,0.01,380456.00,0.63,604123.00
6,Quesnel,1958,2,8793.00,0.81,256.00,0.02,9049.00,0.83,10912.00
6,Quesnel,1959,3,115.00,0.64,0.00,0.00,115.00,0.64,180.00
6,Quesnel,1960,0,2154.00,0.85,89.00,0.04,2243.00,0.88,2535.00
6,Quesnel,1961,1,659087.00,0.67,27928.00,0.03,687015.00,0.69,989580.00
6,Quesnel,1962,2,2331.00,0.66,127.00,0.04,2458.00,0.70,3531.00
6,Quesnel,1963,3,91.00,0.48,14.00,0.07,105.00,0.56,188.00
6,Quesnel,1964,0,997.00,0.68,120.00,0.08,1117.00,0.76,1469.00
6,Quesnel,1965,1,782102.00,0.65,48999.00,0.04,831101.00,0.70,1195807.00
6,Quesnel,1966,2,5892.00,0.75,214.00,0.03,6106.00,0.78,7859.00
6,Quesnel,1967,3,824.00,0.86,13.00,0.01,837.00,0.88,956.00
6,Quesnel,1968,0,2058.00,0.73,55.00,0.02,2113.00,0.75,2812.00
6,Quesnel,1969,1,1334425.00,0.81,38721.00,0.02,1373146.00,0.83,1652107.00
6,Quesnel,1970,2,6355.00,0.80,219.00,0.03,6574.00,0.83,7942.00
6,Quesnel,1971,3,1906.00,0.89,69.00,0.03,1975.00,0.92,2146.00
6,Quesnel,1972,0,346.00,0.70,40.00,0.08,386.00,0.78,497.00
6,Quesnel,1973,1,1316118.00,0.81,32403.00,0.02,1348521.00,0.83,1626582.00
6,Quesnel,1974,2,20745.00,0.74,2903.00,0.10,23648.00,0.84,28107.00
6,Quesnel,1975,3,507.00,0.68,47.00,0.06,554.00,0.74,747.00
6,Quesnel,1976,0,1007.00,0.73,71.00,0.05,1078.00,0.78,1383.00
6,Quesnel,1977,1,1737667.00,0.75,72997.00,0.03,1810664.00,0.78,2326863.00
6,Quesnel,1978,2,22753.00,0.68,1867.00,0.06,24620.00,0.74,33234.00
6,Quesnel,1979,3,2968.00,0.83,85.00,0.02,3053.00,0.86,3564.00
6,Quesnel,1980,0,736.00,0.60,180.00,0.15,916.00,0.74,1233.00
6,Quesnel,1981,1,2893950.00,0.76,168215.00,0.04,3062165.00,0.80,3814486.00
6,Quesnel,1982,2,182210.00,0.74,23312.00,0.10,205522.00,0.84,245363.00
6,Quesnel,1983,3,9398.00,0.75,1059.00,0.08,10457.00,0.83,12612.00
6,Quesnel,1984,0,5053.00,0.80,387.00,0.06,5440.00,0.86,6354.00
6,Quesnel,1985,1,7986574.00,0.84,218018.00,0.02,8204592.00,0.86,9553855.00
6,Quesnel,1986,2,471130.00,0.66,59665.00,0.08,530795.00,0.75,712262.00
6,Quesnel,1987,3,60707.00,0.69,6575.00,0.07,67282.00,0.77,87828.00
6,Quesnel,1988,0,9546.00,0.51,2381.00,0.13,11927.00,0.64,18759.00
6,Quesnel,1989,1,10079195.00,0.83,211261.00,0.02,10290456.00,0.85,12161366.00
6,Quesnel,1990,2,2091348.00,0.77,136898.00,0.05,2228246.00,0.82,2716505.00
6,Quesnel,1991,3,231956.00,0.80,10331.00,0.04,242287.00,0.84,288546.00
6,Quesnel,1992,0,63090.00,0.74,3484.00,0.04,66574.00,0.78,85608.00
6,Quesnel,1993,1,7520642.00,0.73,198348.00,0.02,7718990.00,0.75,10339444.00
6,Quesnel,1994,2,2138329.00,0.66,268449.00,0.08,2406778.00,0.74,3236274.00
6,Quesnel,1995,3,133897.00,0.31,86743.00,0.20,220640.00,0.51,434743.00
6,Quesnel,1996,0,27136.00,0.34,12123.00,0.15,39259.00,0.49,80446.00
6,Quesnel,1997,1,4295701.00,0.67,291681.00,0.05,4587382.00,0.71,6446034.00
6,Quesnel,1998,2,709984.00,0.27,265881.00,0.10,975865.00,0.37,2666552.00
6,Quesnel,1999,3,22634.00,0.07,29946.00,0.09,52580.00,0.16,332449.00
6,Quesnel,2000,0,38728.00,0.33,14842.00,0.13,54018.00,0.46,117721.00
6,Quesnel,2001,1,503734.00,0.11,346845.00,0.08,870756.00,0.20,4381545.00
6,Quesnel,2002,2,1280717.00,0.27,402581.00,0.08,1737996.00,0.36,4800147.00
6,Quesnel,2003,3,316450.29,0.37,111812.65,0.13,442851.85,0.52,853991.08
6,Quesnel,2004,0,87664.80,0.32,50227.30,0.18,142372.81,0.52,271721.33
6,Quesnel,2005,1,565057.68,0.16,292329.55,0.08,885687.42,0.25,3592122.40
6,Quesnel,2006,2,283196.68,0.39,71414.58,0.10,365085.99,0.51,719052.81
6,Quesnel,2007,3,20313.62,0.17,23711.69,0.20,44025.31,0.37,119125.31
6,Quesnel,2008,0,6109.22,0.09,18601.59,0.28,25306.15,0.38,67475.25
6,Quesnel,2009,1,12487.28,0.06,3872.03,0.02,16591.48,0.08,203384.48
6,Quesnel,2010,2,270039.61,0.44,52101.87,0.09,329538.28,0.54,611168.61
6,Quesnel,2011,3,28270.17,0.23,26495.22,0.22,58055.95,0.48,121874.84
7,Chilko,1952,0,1182185.00,0.69,51058.00,0.03,1233243.00,0.72,1718828.00
7,Chilko,1953,1,606592.00,0.73,18850.00,0.02,625442.00,0.76,826133.00
7,Chilko,1954,2,198089.00,0.82,8901.00,0.04,206990.00,0.86,241286.00
7,Chilko,1955,3,519702.00,0.78,25620.00,0.04,545322.00,0.82,666489.00
7,Chilko,1956,0,1175300.00,0.63,36601.00,0.02,1211901.00,0.65,1858807.00
7,Chilko,1957,1,435443.00,0.73,19082.00,0.03,454525.00,0.77,592989.00
7,Chilko,1958,2,601147.00,0.82,11981.00,0.02,613128.00,0.84,733391.00
7,Chilko,1959,3,976028.00,0.66,32962.00,0.02,1008990.00,0.69,1472050.00
7,Chilko,1960,0,1966814.00,0.80,60248.00,0.02,2027062.00,0.83,2453608.00
7,Chilko,1961,1,112530.00,0.71,7567.00,0.05,120097.00,0.75,159198.00
7,Chilko,1962,2,200166.00,0.67,21168.00,0.07,221334.00,0.74,299047.00
7,Chilko,1963,3,1110028.00,0.50,116432.00,0.05,1226460.00,0.55,2224691.00
7,Chilko,1964,0,646823.00,0.60,95835.00,0.09,742658.00,0.69,1070990.00
7,Chilko,1965,1,99786.00,0.71,5533.00,0.04,105319.00,0.75,140654.00
7,Chilko,1966,2,736381.00,0.75,30684.00,0.03,767065.00,0.79,976684.00
7,Chilko,1967,3,928701.00,0.82,23723.00,0.02,952424.00,0.84,1127139.00
7,Chilko,1968,0,1379905.00,0.74,76223.00,0.04,1456128.00,0.78,1869990.00
7,Chilko,1969,1,275949.00,0.78,5112.00,0.01,281061.00,0.80,351963.00
7,Chilko,1970,2,576986.00,0.76,48915.00,0.06,625901.00,0.82,761289.00
7,Chilko,1971,3,1850984.00,0.90,41948.00,0.02,1892932.00,0.92,2050125.00
7,Chilko,1972,0,1744349.00,0.73,77840.00,0.03,1822189.00,0.76,2384839.00
7,Chilko,1973,1,378922.00,0.85,12863.00,0.03,391785.00,0.88,447460.00
7,Chilko,1974,2,502776.00,0.76,46357.00,0.07,549133.00,0.83,659159.00
7,Chilko,1975,3,454693.00,0.58,83141.00,0.11,537834.00,0.69,782465.00
7,Chilko,1976,0,1468401.00,0.74,135255.00,0.07,1603656.00,0.81,1988046.00
7,Chilko,1977,1,251062.00,0.79,16307.00,0.05,267369.00,0.84,318699.00
7,Chilko,1978,2,481761.00,0.71,47110.00,0.07,528871.00,0.78,675713.00
7,Chilko,1979,3,1101067.00,0.77,71962.00,0.05,1173029.00,0.82,1431420.00
7,Chilko,1980,0,1113208.00,0.64,103687.00,0.06,1216895.00,0.70,1732131.00
7,Chilko,1981,1,177807.00,0.79,13497.00,0.06,191304.00,0.85,225844.00
7,Chilko,1982,2,818952.00,0.70,105831.00,0.09,924783.00,0.79,1174361.00
7,Chilko,1983,3,1139048.00,0.67,181124.00,0.11,1320172.00,0.78,1703005.00
7,Chilko,1984,0,3174455.00,0.79,254587.00,0.06,3429042.00,0.86,4009221.00
7,Chilko,1985,1,598589.00,0.86,24035.00,0.03,622624.00,0.90,694599.00
7,Chilko,1986,2,937137.00,0.68,150736.00,0.11,1087873.00,0.79,1381677.00
7,Chilko,1987,3,1333683.00,0.70,151876.00,0.08,1485559.00,0.78,1906574.00
7,Chilko,1988,0,344573.00,0.41,141457.00,0.17,486030.00,0.57,849419.00
7,Chilko,1989,1,443147.00,0.84,20690.00,0.04,463837.00,0.88,527218.00
7,Chilko,1990,2,3562875.00,0.77,233570.00,0.05,3796445.00,0.82,4622282.00
7,Chilko,1991,3,3107286.00,0.71,222488.00,0.05,3329774.00,0.76,4367511.00
7,Chilko,1992,0,2519935.00,0.75,186766.00,0.06,2706701.00,0.81,3357669.00
7,Chilko,1993,1,2671400.00,0.80,104692.00,0.03,2776092.00,0.83,3331318.00
7,Chilko,1994,2,1676931.00,0.67,267496.00,0.11,1944427.00,0.78,2503023.00
7,Chilko,1995,3,467173.00,0.36,313969.00,0.24,781142.00,0.59,1315701.00
7,Chilko,1996,0,718302.00,0.35,331677.00,0.16,1049979.00,0.52,2024328.00
7,Chilko,1997,1,2316623.00,0.67,166911.00,0.05,2483534.00,0.72,3469361.00
7,Chilko,1998,2,504859.00,0.27,148338.00,0.08,653197.00,0.34,1896532.00
7,Chilko,1999,3,86432.00,0.08,67666.00,0.06,154098.00,0.14,1122569.00
7,Chilko,2000,0,518954.00,0.37,114232.00,0.08,640695.00,0.46,1399636.00
7,Chilko,2001,1,97973.00,0.11,81500.00,0.10,183397.00,0.22,852180.00
7,Chilko,2002,2,172475.00,0.27,83784.00,0.13,263625.00,0.41,646439.00
7,Chilko,2003,3,566232.28,0.36,256091.42,0.16,850132.65,0.55,1558511.54
7,Chilko,2004,0,245011.77,0.45,89554.53,0.16,342192.35,0.63,546610.57
7,Chilko,2005,1,198068.95,0.18,140962.57,0.13,347911.71,0.32,1070994.12
7,Chilko,2006,2,495461.34,0.39,172988.94,0.14,691171.76,0.54,1275250.76
7,Chilko,2007,3,60875.18,0.14,70496.12,0.16,131371.29,0.30,437224.29
7,Chilko,2008,0,47533.00,0.11,129458.03,0.29,180728.24,0.41,445318.99
7,Chilko,2009,1,12326.18,0.04,24495.56,0.08,37106.41,0.12,303830.16
7,Chilko,2010,2,1347114.52,0.30,407526.71,0.09,1796999.68,0.39,4560983.95
7,Chilko,2011,3,334530.98,0.20,303922.27,0.18,667785.71,0.40,1686277.94
8,Seymour,1952,0,22495.00,0.76,1200.00,0.04,23695.00,0.80,29658.00
8,Seymour,1953,1,19536.00,0.76,389.00,0.02,19925.00,0.78,25617.00
8,Seymour,1954,2,144031.00,0.85,631.00,0.00,144662.00,0.85,169436.00
8,Seymour,1955,3,57194.00,0.84,1799.00,0.03,58993.00,0.87,67964.00
8,Seymour,1956,0,8918.00,0.74,602.00,0.05,9520.00,0.79,12010.00
8,Seymour,1957,1,33479.00,0.75,521.00,0.01,34000.00,0.76,44870.00
8,Seymour,1958,2,349138.00,0.81,1449.00,0.00,350587.00,0.82,428958.00
8,Seymour,1959,3,261903.00,0.83,3244.00,0.01,265147.00,0.84,317457.00
8,Seymour,1960,0,8423.00,0.71,502.00,0.04,8925.00,0.75,11826.00
8,Seymour,1961,1,9190.00,0.67,913.00,0.07,10103.00,0.74,13725.00
8,Seymour,1962,2,139866.00,0.70,3036.00,0.02,142902.00,0.71,200738.00
8,Seymour,1963,3,96266.00,0.55,7782.00,0.04,104048.00,0.59,175702.00
8,Seymour,1964,0,5532.00,0.61,788.00,0.09,6320.00,0.70,9065.00
8,Seymour,1965,1,18201.00,0.71,1448.00,0.06,19649.00,0.76,25738.00
8,Seymour,1966,2,146235.00,0.83,1926.00,0.01,148161.00,0.84,176859.00
8,Seymour,1967,3,101972.00,0.88,761.00,0.01,102733.00,0.88,116094.00
8,Seymour,1968,0,15612.00,0.79,305.00,0.02,15917.00,0.81,19668.00
8,Seymour,1969,1,27686.00,0.79,349.00,0.01,28035.00,0.80,35211.00
8,Seymour,1970,2,122766.00,0.88,2624.00,0.02,125390.00,0.90,139745.00
8,Seymour,1971,3,197190.00,0.90,1940.00,0.01,199130.00,0.91,218158.00
8,Seymour,1972,0,21221.00,0.82,1992.00,0.08,23213.00,0.89,26015.00
8,Seymour,1973,1,11878.00,0.80,180.00,0.01,12058.00,0.82,14762.00
8,Seymour,1974,2,171617.00,0.77,7433.00,0.03,179050.00,0.80,223638.00
8,Seymour,1975,3,91606.00,0.68,5782.00,0.04,97388.00,0.73,134229.00
8,Seymour,1976,0,48487.00,0.83,1532.00,0.03,50019.00,0.86,58399.00
8,Seymour,1977,1,17898.00,0.73,774.00,0.03,18672.00,0.77,24381.00
8,Seymour,1978,2,172649.00,0.70,11919.00,0.05,184568.00,0.75,247376.00
8,Seymour,1979,3,115740.00,0.66,9966.00,0.06,125706.00,0.72,175012.00
8,Seymour,1980,0,12587.00,0.57,1304.00,0.06,13891.00,0.63,22200.00
8,Seymour,1981,1,41013.00,0.76,1654.00,0.03,42667.00,0.79,54026.00
8,Seymour,1982,2,195927.00,0.72,13089.00,0.05,209016.00,0.77,272287.00
8,Seymour,1983,3,61405.00,0.63,6742.00,0.07,68147.00,0.70,97978.00
8,Seymour,1984,0,67120.00,0.77,3099.00,0.04,70219.00,0.80,87391.00
8,Seymour,1985,1,27267.00,0.80,1091.00,0.03,28358.00,0.83,33978.00
8,Seymour,1986,2,336248.00,0.68,34436.00,0.07,370684.00,0.75,496850.00
8,Seymour,1987,3,155078.00,0.56,34363.00,0.13,189441.00,0.69,274635.00
8,Seymour,1988,0,22833.00,0.52,4349.00,0.10,27182.00,0.62,44039.00
8,Seymour,1989,1,25641.00,0.80,970.00,0.03,26611.00,0.83,32118.00
8,Seymour,1990,2,492031.00,0.60,58868.00,0.07,550899.00,0.67,822940.00
8,Seymour,1991,3,279275.00,0.65,19896.00,0.05,299171.00,0.70,427424.00
8,Seymour,1992,0,8446.00,0.24,16306.00,0.47,24752.00,0.71,34832.00
8,Seymour,1993,1,9630.00,0.47,872.00,0.04,10502.00,0.51,20616.00
8,Seymour,1994,2,148676.00,0.55,27119.00,0.10,175795.00,0.65,272278.00
8,Seymour,1995,3,19696.00,0.25,16736.00,0.21,36432.00,0.45,80305.00
8,Seymour,1996,0,783.00,0.03,4498.00,0.17,5281.00,0.20,26382.00
8,Seymour,1997,1,6211.00,0.69,1157.00,0.13,7368.00,0.82,9030.00
8,Seymour,1998,2,50714.00,0.29,18120.00,0.11,68834.00,0.40,172350.00
8,Seymour,1999,3,2801.00,0.04,11483.00,0.17,14284.00,0.21,66984.00
8,Seymour,2000,0,5272.00,0.15,4851.00,0.14,10173.00,0.29,34691.00
8,Seymour,2001,1,672.00,0.08,828.00,0.10,1531.00,0.18,8423.00
8,Seymour,2002,2,71633.00,0.34,23404.00,0.11,99069.00,0.47,210538.00
8,Seymour,2003,3,54432.73,0.50,13095.90,0.12,69628.74,0.64,109586.82
8,Seymour,2004,0,36260.98,0.42,15267.41,0.18,52916.17,0.61,86532.53
8,Seymour,2005,1,1628.21,0.10,3099.98,0.19,4760.46,0.30,15946.81
8,Seymour,2006,2,173108.37,0.34,52587.77,0.10,235898.75,0.47,504071.42
8,Seymour,2007,3,4574.98,0.22,2160.04,0.11,6735.02,0.33,20513.74
8,Seymour,2008,0,911.77,0.12,1711.91,0.22,2739.39,0.35,7732.74
8,Seymour,2009,1,305.67,0.04,316.45,0.04,631.61,0.08,8274.61
8,Seymour,2010,2,326127.00,0.30,110061.82,0.10,450219.04,0.42,1070611.18
8,Seymour,2011,3,6848.05,0.17,11566.96,0.29,18958.97,0.47,40340.08
9,L. Shuswap,1952,0,15608.00,0.64,1373.00,0.06,16981.00,0.70,24298.00
9,L. Shuswap,1953,1,25691.00,0.87,293.00,0.01,25984.00,0.88,29456.00
9,L. Shuswap,1954,2,7241737.00,0.78,49669.00,0.01,7291406.00,0.78,9318160.00
9,L. Shuswap,1955,3,486786.00,0.87,11929.00,0.02,498715.00,0.89,562574.00
9,L. Shuswap,1956,0,11871.00,0.71,1641.00,0.10,13512.00,0.80,16833.00
9,L. Shuswap,1957,1,28820.00,0.91,73.00,0.00,28893.00,0.91,31702.00
9,L. Shuswap,1958,2,11738603.00,0.78,42160.00,0.00,11780763.00,0.78,15098012.00
9,L. Shuswap,1959,3,765434.00,0.84,8338.00,0.01,773772.00,0.85,908606.00
9,L. Shuswap,1960,0,5443.00,0.67,748.00,0.09,6191.00,0.76,8098.00
9,L. Shuswap,1961,1,2033.00,0.58,351.00,0.10,2384.00,0.67,3534.00
9,L. Shuswap,1962,2,873972.00,0.42,60001.00,0.03,933973.00,0.45,2078542.00
9,L. Shuswap,1963,3,210982.00,0.55,16991.00,0.04,227973.00,0.59,386328.00
9,L. Shuswap,1964,0,1658.00,0.68,193.00,0.08,1851.00,0.75,2455.00
9,L. Shuswap,1965,1,4858.00,0.66,373.00,0.05,5231.00,0.71,7318.00
9,L. Shuswap,1966,2,1377425.00,0.50,85925.00,0.03,1463350.00,0.53,2745530.00
9,L. Shuswap,1967,3,2249082.00,0.72,48106.00,0.02,2297188.00,0.73,3142142.00
9,L. Shuswap,1968,0,18170.00,0.82,251.00,0.01,18421.00,0.83,22092.00
9,L. Shuswap,1969,1,23146.00,0.79,212.00,0.01,23358.00,0.80,29343.00
9,L. Shuswap,1970,2,2363472.00,0.60,37775.00,0.01,2401247.00,0.61,3930109.00
9,L. Shuswap,1971,3,2841519.00,0.90,14046.00,0.00,2855565.00,0.91,3145757.00
9,L. Shuswap,1972,0,24802.00,0.81,1681.00,0.05,26483.00,0.86,30675.00
9,L. Shuswap,1973,1,24579.00,0.85,683.00,0.02,25262.00,0.87,29070.00
9,L. Shuswap,1974,2,4187590.00,0.78,49943.00,0.01,4237533.00,0.79,5388305.00
9,L. Shuswap,1975,3,529965.00,0.74,15001.00,0.02,544966.00,0.77,712331.00
9,L. Shuswap,1976,0,32828.00,0.85,1081.00,0.03,33909.00,0.88,38689.00
9,L. Shuswap,1977,1,52264.00,0.80,945.00,0.01,53209.00,0.81,65679.00
9,L. Shuswap,1978,2,4908286.00,0.72,56669.00,0.01,4964955.00,0.72,6852397.00
9,L. Shuswap,1979,3,833099.00,0.73,13835.00,0.01,846934.00,0.74,1146337.00
9,L. Shuswap,1980,0,9467.00,0.67,2006.00,0.14,11473.00,0.81,14127.00
9,L. Shuswap,1981,1,82179.00,0.88,1096.00,0.01,83275.00,0.89,93568.00
9,L. Shuswap,1982,2,5793576.00,0.66,123126.00,0.01,5916702.00,0.67,8780057.00
9,L. Shuswap,1983,3,1430078.00,0.86,12837.00,0.01,1442915.00,0.87,1654280.00
9,L. Shuswap,1984,0,32224.00,0.84,1849.00,0.05,34073.00,0.89,38407.00
9,L. Shuswap,1985,1,8281.00,0.84,97.00,0.01,8378.00,0.85,9910.00
9,L. Shuswap,1986,2,6692329.00,0.73,156338.00,0.02,6848667.00,0.74,9201910.00
9,L. Shuswap,1987,3,1448719.00,0.68,59841.00,0.03,1508560.00,0.71,2125885.00
9,L. Shuswap,1988,0,41317.00,0.84,2659.00,0.05,43976.00,0.90,48983.00
9,L. Shuswap,1989,1,3771.00,0.80,204.00,0.04,3975.00,0.84,4718.00
9,L. Shuswap,1990,2,6530497.00,0.63,172980.00,0.02,6703477.00,0.65,10303837.00
9,L. Shuswap,1991,3,2752088.00,0.68,47561.00,0.01,2799649.00,0.69,4042107.00
9,L. Shuswap,1992,0,60104.00,0.82,191.00,0.00,60295.00,0.82,73217.00
9,L. Shuswap,1993,1,14719.00,0.90,313.00,0.02,15032.00,0.92,16364.00
9,L. Shuswap,1994,2,5876876.00,0.80,111618.00,0.02,5988494.00,0.82,7305624.00
9,L. Shuswap,1995,3,400267.00,0.43,123000.00,0.13,523267.00,0.56,933969.00
9,L. Shuswap,1996,0,13173.66,0.42,4437.68,0.14,17611.33,0.56,31189.22
9,L. Shuswap,1997,1,17505.78,0.89,126.97,0.01,17678.74,0.90,19684.74
9,L. Shuswap,1998,2,368285.61,0.14,53706.41,0.02,422591.69,0.16,2569709.98
9,L. Shuswap,1999,3,87030.81,0.11,8692.85,0.01,97055.38,0.13,770717.59
9,L. Shuswap,2000,0,26298.38,0.51,6440.65,0.12,33603.28,0.65,51937.02
9,L. Shuswap,2001,1,19780.38,0.19,1876.36,0.02,21677.58,0.21,103259.25
9,L. Shuswap,2002,2,1015366.45,0.14,193056.27,0.03,1242510.60,0.18,7039971.45
9,L. Shuswap,2003,3,216137.93,0.32,52454.56,0.08,274315.28,0.41,674341.04
9,L. Shuswap,2004,0,6337.49,0.24,5577.55,0.21,12205.04,0.46,26291.87
9,L. Shuswap,2005,1,3896.77,0.12,7784.93,0.24,11942.08,0.36,33055.08
9,L. Shuswap,2006,2,2523694.50,0.34,322089.12,0.04,2903461.78,0.39,7415668.06
9,L. Shuswap,2007,3,21279.69,0.12,13241.28,0.08,34520.97,0.20,172328.22
9,L. Shuswap,2008,0,1823.49,0.15,2357.84,0.20,4248.28,0.36,11941.75
9,L. Shuswap,2009,1,4067.11,0.06,1096.67,0.02,5234.25,0.08,64607.38
9,L. Shuswap,2010,2,8332973.92,0.48,807486.98,0.05,9249174.52,0.53,17334140.11
